date,RGDP0000,RGDP0003,RGDP0004,RGDP0005,RGDP0006,RGDP0007,RGDP0008,RGDP0009,RGDP0010,RGDP0011,RGDP0012,RGDP0013,RGDP0014,RGDP0015,RGDP0016,RGDP0017,RTOU0001,RTOU0003,RTOU0005,RTOU0004,RTOU0002,RTOU0000,RTOU1002,RTOU1005,RTOU1006,RTOU1007,RTOU1001,RTOU1003,RTOU1004,RTOU1000,TBBI0000,TBBE0000,TBBE0001,TBBE0002,TNET0000,TEXP1016,TEXP1004,TEXP1015,TEXP1017,TEXP1009,TEXP1008,TEXP1007,TEXP1014,TEXP1005,TEXP1006,TEXP1013,TEXP1012,TEXP1010,TEXP1001,TEXP1011,TEXP1003,TEXP1002,TEXP0000,TDEX0016,TDEX0004,TDEX0015,TDEX0017,TDEX0009,TDEX0008,TDEX0007,TDEX0014,TDEX0005,TDEX0006,TDEX0013,TDEX0012,TDEX0010,TDEX0001,TDEX0011,TDEX0003,TDEX0002,TDEX0000,TDEX2011,TDEX2005,TDEX2008,TDEX2009,TDEX2004,TDEX2007,TDEX2001,TDEX2003,TDEX2002,TDEX2010,TDEX2006,TDEX1000,TDEX1003,TDEX1005,TDEX1001,TDEX1007,TDEX1006,TDEX1002,TDEX1004,TDEX1008,TBBI1039,TBBI1004,TBBI1040,TBBI1030,TBBI1029,TBBI1020,TBBI1037,TBBI1017,TBBI1019,TBBI1035,TBBI1034,TBBI1031,TBBI1001,TBBI1033,TBBI1003,TBBI1002,TBBI1032,TBBI1013,TBBI1014,TBBI1015,TBBI1009,TBBI1010,TBBI1012,TBBI1011,TBBI1016,TBBI1025,TBBI1023,TBBI1022,TBBI1021,TBBI1027,TBBI1024,TBBI1026,TBBI1028,TBBI1006,TBBI1005,TBBI1007,TBBI1008,TBBI1036,TREX1038,TREX1004,TREX1037,TREX1039,TREX1029,TREX1028,TREX1019,TREX1036,TREX1017,TREX1018,TREX1034,TREX1033,TREX1030,TREX1001,TREX1032,TREX1003,TREX1002,TREX1031,TREX1013,TREX1014,TREX1015,TREX1009,TREX1010,TREX1012,TREX1011,TREX1016,TREX1024,TREX1022,TREX1021,TREX1020,TREX1026,TREX1023,TREX1025,TREX1027,TREX1006,TREX1005,TREX1007,TREX1008,TREX0000,TEXP0001,TIMP0001,TEXP0002,TBBI1018,XFOR0000,XFOR0001,XFOR0002,XSTO0000,XSTO0001,XSTO0002,TEXP0003,TBBI1038,TEXP0004,TIMP0004,ROIL0000,UGTR0018,UGTR0010,UGTR0013,UGTR0001,UGTR0020,UGTR0019,UGTR0015,UGTR0016,UGTR0011,UGTR0021,UGTR0014,UGTR0022,UGTR0023,UGTR0024,UGTR0025,UGTR0004,UGTR0007,UGTR0009,UGTR0017,UGTR0012,UGTR0008,UGTR0002,UGTR0003,UGTR0006,UGTR0005,UGTR0026,UGTR0031,UGTR0028,UGTR0029,UGTR0030,UGTR0000,UMBL0000,FSOU0000,FSOU0001,FSOU0002,FSOU0003,FSOU0004,FSOU0005,FSOU0006,FSOU0007,FSOU0008,FSOU0009,FSOU0010,FSOU0011,FSOU0012,FSOU0013,FCAP0000,FCURR0000,FTAX0000,FFIS0000,FTAX0001,FINT00000,FLEN0000,FTAX0002,FTAX0020,FTAX0019,FTAX0021,FTAX0022,FPRI0000,FTAX0009,FTAX0004,FTAX0005,FTAX0008,FTAX0010,FTAX0003,FTAX0007,FTAX0006,FTAX0023,FTAX0011,FTAX0014,FTAX0016,FTAX0015,FTAX0018,FTAX0017,FTAX0012,FTAX0024,FTAX0013,FEXP0000,FGRA0001,FGRA0002,FDEP0000,FDEP0001,FDEP0002,FDEP0003,FDEP0004,FDEP0005,FDEP0006,FDEP0007,FDEP0008,FDEP0009,FDEP0010,FDEP0011,FDEP0012,FDEP0013,FDEP0014,FDEP0015,FDEP0016,FDEP0017,FDEP0018,FDEP0019,FDEP0020,FDEP0021,FDEP0022,FDEP0023,FDEP0024,FDEP0025,FDEP0026,FDEP0027,FLOA0000,FLOA0001,FLOA0002,FLOA0003,FLOA0004,FLOA0005,FLOA0006,FLOA0007,FLOA0008,FLOA0009,FLOA0010,FLOA0011,FLOA0012,FLOA0013,FLOA0014,FLOA0015,FLOA0016,FLOA0017,FLOA0018,FLOA0019,FLOA0020,FLOA0021,FLOA0022,FLOA0023,FLOA0024,FLOA0025,FLOA0026,FLOA0027,FLOA0028,FLOA0029,FLOA0030,FLOA0031,FLOA0032,FLOA0033,FLOA0034,FLOA0035,FLOA0036,FLOA0037,FLOA0038,FLOA0039,FLOA0040,FLOA0041,FLOA0042,FLOA0043,FLOA0044,FLOA0045,FLOA0046,FLOA0047,FLOA0048,FLOA0049,FLOA0050,MRRI0000,MASS0001,MASS0002,MASS0003,MASS0004,MASS0005,MASS0006,MASS0007,MASS0008,MASS0009,MASS0010,MASS0011,MASS0012,MASS0013,MASS0014,MASS0015,MASS0016,MASS0017,MASS0018,MASS0019,MASS0020,MASS0021,MASS0022,MASS0023,MASS0024,MASS0025,MASS0026,MASS0027,MASS0028,MASS0029,MASS0030,MASS0031,MASS0032,MASS0033,MASS0034,MASS0035,MASS0036,MASS0037,MASS0038,MASS0039,MASS0040,MASS0041,MCPI0000,MCPI0013,UNTL1000,UNTL3000,UTNL1001,UTNL1002,UTNL1003,UTNL1004,UTNL1005,UTNL1006,UTNL1007,UTNL1008,UTNL1013,UTNL1009,UTNL1010,UTNL1011,UTNL1012,UTNL3001,UTNL3002,UTNL3003,UTNL3004,UTNL3005,UTNL3006,UTNL3007,UTNL3008,UTNL3013,UTNL3009,UTNL3010,UTNL3011,UTNL3012,UTNL1100,UNTL3100,UNTL1101,UNTL1102,UNTL1103,UNTL1104,UNTL1105,UNTL1106,UNTL1107,UNTL1108,UNTL1113,UNTL1109,UNTL1110,UNTL1111,UNTL1112,UNTL3101,UNTL3102,UNTL3103,UNTL3104,UNTL3105,UNTL3106,UNTL3107,UNTL3108,UNTL3113,UNTL3109,UNTL3110,UNTL3111,UNTL3112,UNTL0000,UNTL0001
2010-01-01,,,,,,,,,,,,,,,,,44.0,84630.0,24066.0,,,108696.0,,,,,,,,48336.0,220230.881,73893.202,32540.46914,41352.73286,-146337.679,17729.787,560.9060000000001,1395.52714,267.312,3.138,2746.936,1741.415,10646.598,1345.107,1805.457,1536.995,2579.112,9.141,1537.298,778.213,7.213,747.779,25481.264,5695.247,514.45,582.49114,267.312,3.138,2357.841,1644.292,8779.266,955.213,1537.031,1164.472,1931.657,4.883,1177.533,693.155,7.213,533.085,20785.641,0.0,0.0,4869.0650000000005,0.0,1517.152,3092.357,4089.44214,1381.948,10.109,1.539,9448.51,8130.347000000001,154.291,50.68,1.082,376.427,855.938,210.657,6041.0160000000005,440.256,65575.303,6121.755,26.238,7931.087,810.6460000000001,1600.084,53263.632,0.24,135.489,441.135,1130.449,0.0,54.663,0.2,1.061,2.572,57440.171,34769.26,16543.479,51312.739,7841.856,5688.286,13530.142,12007.646,76850.527,68492.912,3300.632,9872.814,8991.634,1689.232,2061.541,11231.723,105640.488,33245.798,3710.8,36956.598000000005,783.268,220230.881,12034.54,46.456,813.0360000000001,0.0,0.0,389.095,97.123,1867.332,389.894,268.426,372.523,647.455,4.258,359.765,85.058,0.0,214.694,4695.6230000000005,3279.798,7837.75886,11117.55686,233.5,82.268,315.76800000000003,6571.372,18004.69686,21424.676,29.403,68.16,762.67,48.248,11.927,453.001,22798.084999999995,387.192,142.759,529.951,20.0,41352.73286,2849258.0,1477322.0,32568954.0,6892392.0,1.0438,1.4265736842105263,1.6158157894736842,,,2267.7747368421055,,,29.416182,2.891999,76.16736842105263,,,,,23.0,21.0,,,,,,100.0,,,,69.0,39.0,20.0,88.0,66.0,27.0,19.0,15.0,39.0,53.0,100.0,55.0,,,,48.93333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.5,2.5,2.65,2.5,2.5,2.5,2.75,2.63,7.65,8.7,7.017557257232125,8.54,8.81,3.4,7.0,3.81,6.75,11.35,0.0,1.36,7.0,0.16,0.5,0.49,0.5,0.06,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979779.6583,1112497.09765,1144022.8029800002,0.0,20898.31443,111846.37803,792254.2081200001,0.0,155296.97562,636957.2325,0.0,17334.501070000002,170163.696,31525.705330000004,99147.54755,0.0,33499.12638,70.76542,979779.6583,581799.93466,622411.3332,509791.03133,13472.754319999998,99147.54755,1204211.26786,125284.06200999994,292468.80026,261490.0,26770.5,75000.0,0.0,0.0,-70791.69974000001,0.0,-7811.33504,284657.46522,0.0,-5529.20536,-1595.2611800000002,-194408.87155,-10019.791600000002,52179.72647999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01,,,,,,,,,,,,,,,,,56.0,80364.0,20172.0,,,100536.0,,,,,,,,48585.0,217608.552,56601.36,30063.84502,26537.51498,-161007.19199999998,12121.431,1772.123,2243.586,94.432,71.174,2637.111,1814.961,4137.789,217.05,2679.621,1683.955,2498.467,18.021,1443.797,674.121,282.161,393.119,18480.173,8320.249,1743.013,712.7350200000001,94.432,0.002,1948.969,1742.94,2754.477,147.754,2104.656,1408.451,1833.086,10.25,1167.237,489.348,246.297,55.98,13909.445,0.0,0.78,8187.812,0.0,1261.172,3335.6040000000003,5234.95202,1381.493,11.329,0.7000000000000001,7761.643,2888.36,6.846,83.616,0.611,459.615,1420.055,620.142,13.583,283.892,77320.975,6850.4890000000005,4.83,7015.798,908.674,1656.142,48670.012,142.369,226.779,455.812,997.968,2.516,197.667,44.06,307.685,2.145,53611.829,36825.551,27017.045,63842.596000000005,6159.424,5501.894,11661.318,13949.651,89453.565,48871.573,3600.603,11531.193,10724.309,1980.995,4201.2080000000005,13279.701,94189.582,29108.682,4087.711,33196.393000000004,769.0120000000001,217608.552,3801.182,29.11,1530.85098,0.0,71.172,688.142,72.021,1383.312,69.296,574.965,275.504,665.381,7.771,276.56,184.773,35.864,337.139,4570.728,817.498,7304.071980000001,8121.56998,0.0,6.96,6.96,3420.615,11549.14498,13986.9,55.533,3.092,165.93200000000002,1.747,28.217,184.737,14426.158,334.072,228.14,562.212,0.0,26537.51498,4121676.0,615473.0,91873020.0,62597383.0,1.0572,1.3679947368421053,1.5617631578947369,,,2194.44,,,29.089657,2.83923,73.75210526315789,20.0,,,,24.0,18.0,,,,,,,,,,55.0,32.0,19.0,70.0,51.0,20.0,18.0,14.0,38.0,40.0,78.0,49.0,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.5,2.5,2.5,2.5,2.6,2.5,2.85,2.63,7.65,8.7,7.003482091962909,8.53,8.85,3.33,7.0,3.71,6.5,10.35,0.0,1.29,7.0,0.16,0.5,0.49,0.5,0.11,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989477.19455,1122642.41145,1152885.67794,0.0,8444.36193,173013.48323,753686.3692200001,0.0,155888.25762000002,597798.1116000001,0.0,17334.501070000002,170163.696,30243.26649,99152.98618,0.0,33941.4653,70.76542,989477.1945500004,582971.69573,575481.9359800001,458598.88497,17730.064830000003,99152.98618,1158453.63171,69823.45097999973,246126.00799,213690.0,26770.5,75000.0,0.0,0.0,-69334.49200999999,0.0,-7776.278600000001,238349.72939,0.0,987.5951900000003,-1158.3490300000003,-194408.87155,-8212.603830000002,34265.95080999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-01,3207.8202730274343,1102.008891267379,426.76133691377646,186.6921593301351,71.00274630171856,69.64413102010931,396.7144904656301,195.15909210832336,13.344536671338624,,2657.35095105422,16.760006650071613,268.90609219471,550.4693219732144,,460.8267901042422,71.0,94470.0,17569.0,,,112039.0,,,,,,,,51570.0,291347.621,78589.72,41061.7665,37527.9535,-212757.901,14010.78,1521.991,4245.617,61.412,1.876,3533.894,4071.493,10021.357,578.729,3338.702,2351.379,2808.334,26.2,1192.654,803.583,218.155,1290.594,30235.074,3542.828,1187.493,2295.7795,61.412,1.876,2771.808,3808.038,8918.328,339.317,2640.75,1696.306,2365.476,24.163,968.783,713.188,196.705,882.836,25325.698,87.908,0.15,3885.168,0.0,997.067,3598.574,5526.1175,1816.785,17.537,8.25,15452.813,9671.397,33.385,85.215,0.318,318.824,2400.269,482.186,5784.78,566.42,97610.698,12828.034,6.0200000000000005,6693.151,1840.177,4651.273,71634.096,303.813,443.228,1029.171,1155.567,0.0,7.389,37.45,296.185,0.667,81399.01599999999,48060.982,29278.713,77339.695,7590.39,6776.094,14366.484,17852.233,109558.412,77091.051,4435.302,13185.471,13529.991,2344.632,6794.039,20674.826,138055.312,34981.463,7761.693,42743.156,990.741,291347.621,10467.952,334.498,1949.8375,0.0,0.0,762.086,263.455,1103.029,239.412,697.952,655.073,442.858,2.037,223.871,90.395,21.45,407.758,4909.375999999999,1344.109,13706.0265,15050.1355,106.0,40.436,146.436,2571.493,17768.0645,18666.374,15.502,39.232,381.852,7.265000000000001,19.704,165.89600000000002,19295.825,197.783,265.981,463.764,0.3,37527.95350000001,3124995.0,545451.0,53546599.0,37185800.0,1.0229,1.357004347826087,1.5058391304347827,,,2362.243913043478,,,33.839335,4.167841,78.82739130434783,19.0,,,,19.0,31.0,,,,,,,,33.0,,42.0,35.0,22.0,67.0,49.0,18.0,14.0,19.0,33.0,33.0,71.0,45.0,,,,34.375,,,,,,,,,,,,,,,,45.7,840.1,299.00000000000006,-145.10000000000002,347.20000000000005,85.4,-43.4,51.1,35.6,10.5,5.0,51.1,-59.70000000000002,0.0,154.4,0.0,0.0,10.6,125.7,8.3,0.0,299.00000000000006,0.0,45.3,0.0,41.7,55.6,0.0,2.8,347.20000000000005,201.8,842.4000000000001,697.3000000000001,697.3000000000001,2.5,3.5,2.5,2.5,2.5,2.6,2.5,2.85,2.62,7.65,8.7,6.985419348325383,8.53,8.87,3.3,7.0,3.84,6.5,9.92,0.0,1.28,7.0,0.28,0.5,0.51,0.5,0.15,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034038.8939,1175418.1270100002,1206425.81466,0.0,19832.78785,166572.83608,801524.5256800001,0.0,155711.32962,645813.1960600001,0.0,17334.501070000002,170153.47633,31007.68765,99158.43229,0.0,42150.03540000001,70.76542,1034038.8939000004,597053.92279,542270.61394,426766.37889,16345.802760000002,99158.43229,1139324.5367299998,6127.210539999818,178111.38822999998,197690.0,32526.77807,75000.0,0.0,0.0,-127105.38984,0.0,-4309.24214,173802.14609,0.0,-6201.94245,-1056.91444,-194408.87155,-8404.979570000001,42397.77245999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-01,,,,,,,,,,,,,,,,,41.0,69961.0,4979.0,,,74940.0,,,,,,,,41357.0,253661.782,78201.809,45573.18631999999,32628.622680000004,-175459.973,16125.572,813.232,12772.293,135.852,0.0,2376.8,2453.724,9192.536,641.803,2479.192,1572.532,3042.794,27.252,1382.397,1677.673,162.369,778.849,25787.921,9653.70286,550.314,7751.229960000001,135.852,0.0,1869.893,2385.282,8627.178,477.083,2226.176,837.865,2167.446,20.011,1223.091,1465.684,129.969,374.934,21804.612,6669.01,0.02,2334.2490000000003,0.0,1615.44,3583.044,4915.22032,1563.314,56.932,1.92,14411.112,10422.925,28.632,95.947,0.0,474.354,2491.83,860.914,6067.82,403.428,77680.849,6567.2480000000005,49.864,6753.901,1392.226,1603.145,71375.582,457.909,184.14,670.094,1470.185,0.0,116.964,75.423,251.793,0.0,77597.461,37652.546,24912.49,62565.03600000001,5423.476000000001,7253.294,12676.77,13623.263,88865.06900000002,77398.162,4409.238,13409.882,11707.537,2674.532,2720.09,16393.75,128713.191,30189.73,4778.925,34968.655,1114.867,253661.782,6471.869140000001,262.918,5021.06304,0.0,0.0,506.907,68.44200000000001,565.3580000000001,164.72,253.016,734.667,875.3480000000001,7.241,159.306,211.989,32.4,403.915,3983.309,1420.703,10409.31168,11830.01468,165.0,42.778,207.778,3647.539,15685.33168,15453.478,3.618,27.495,431.629,10.992,10.683,243.46,16181.355000000003,423.614,326.322,749.936,12.0,32628.622680000008,3136357.0,635433.0,26198317.0,765682.0,1.0052,1.3416818181818182,1.533209090909091,,,2475.7200000000003,,,33.582796,4.952198,84.81761904761905,,,,,18.0,23.0,,,,,,,,32.0,,44.0,26.0,16.0,56.0,32.0,20.0,13.0,21.0,28.0,29.0,59.0,37.0,,,,30.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.5,2.5,2.5,2.5,2.6,2.5,2.85,2.62,7.65,8.7,6.9817320932011695,8.5,8.82,3.26,7.0,3.94,6.5,9.73,0.0,1.15,7.0,0.39,0.5,0.51,0.5,0.16,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028464.10739,1122385.51762,1154905.88685,0.0,3018.57944,143866.63312,788012.3276600001,0.0,156041.59562,631970.73204,0.0,17334.501070000002,170153.47633,32520.36923,59158.42849,0.0,34684.58670000001,78.39504,1028464.10739,588380.84189,583379.2268200001,507669.99757000007,16550.800760000002,59158.42849,1171760.0687100005,84137.53282999992,242090.48505,244290.0,715.863,75000.0,0.0,0.0,-77915.37795,0.0,-5419.161280000001,236671.32377,0.0,3384.45911,-1092.26395,-194408.87155,-8369.64938,47952.53482999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-01,,,,,,,,,,,,,,,,,14.0,20873.0,1417.0,,,22290.0,,,,,,,,46813.0,237441.516,85464.001,52257.2125,33206.7885,-151977.515,10754.932,2150.741,23442.646,138.977,121.735,2146.167,1499.605,9137.699,524.146,2075.686,1777.563,2797.218,79.913,1739.464,546.518,424.744,630.794,23379.517000000003,5604.521,2136.157,16982.9375,138.977,0.0,1581.747,1283.049,8006.016,321.885,1804.409,1479.568,2315.511,70.615,1169.434,478.139,424.744,348.283,19283.4,15514.109,0.1,6871.593,0.0,1649.079,2779.971,3586.8665,1580.824,26.963,92.749,12041.083,8113.875,17.786,209.213,0.0,398.32,1082.997,543.6560000000001,5273.785,588.118,79145.57400000001,8154.272,45.019,8637.144,1769.714,2633.836,58936.476,36.027,101.531,789.1080000000001,1191.626,0.199,65.452,38.056,28.953,18.025,65609.003,45323.878,25202.637,70526.515,7245.692,8372.474,15618.166,13868.063,100012.744,56778.932,4188.919,8641.367,12171.256,2203.642,3947.763,15317.734,103249.613,29945.289,3829.136,33774.425,404.734,237441.516,5150.411,14.584,6459.7085,0.0,121.735,564.42,216.556,1131.683,202.261,271.277,297.995,481.707,9.298,570.03,68.379,0.0,282.511,4096.117,2955.015,12504.7645,15459.7795,50.0,27.738,77.738,2763.482,18300.9995,13167.252,38.07,42.626,57.836,9.388,16.726,208.878,13540.776000000002,1218.899,143.999,1362.898,2.115,33206.788499999995,2532516.0,841174.0,71105671.0,31256370.0,1.0403,1.256315,1.466895,,,2319.239,,,33.544138,2.241893,75.94550000000001,,,,,19.0,27.0,,,20.0,,,,,,,38.0,31.0,14.0,47.0,33.0,12.0,14.0,25.0,28.0,30.0,59.0,34.0,,,,28.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.5,2.5,2.5,2.5,2.5,2.5,2.75,2.7,7.65,8.7,6.955095552997041,8.3,8.35,3.24,7.0,4.07,6.5,9.54,0.0,1.27,7.0,0.45,0.5,0.5,0.5,0.16,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006943.20107,1101999.31283,1130742.29128,0.0,9625.67266,115416.93775,789480.5465800001,0.0,157254.05562,632226.4909600001,0.0,17334.501070000002,170141.65477000002,28742.97845,59165.92206,0.0,35804.28274,85.90696000000001,1006943.2010700002,585100.2098099999,545105.32412,468388.6013,17550.800760000002,59165.92206,1130205.53393,64096.410799999685,209317.20825000005,201390.0,715.863,75000.0,0.0,0.0,-67788.65475,0.0,-4640.2726,204676.93565000003,0.0,285.13774000000024,-1068.11561,-194408.87155,-8333.381180000002,62944.70574999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-01,2980.5544589911974,1063.02394210733,380.9570995591087,189.46501185583625,70.36570795266995,78.95467968673697,314.3901440173893,198.0948614351332,10.013790213623466,,2483.8921864492304,8.771660276866228,210.84107114323055,496.66227254196696,,455.6764907432728,11.0,18029.0,1083.0,,,19112.0,,,,,,,,35179.0,263818.99,60509.904,30140.70076,30369.20324,-203309.086,9914.449,1401.679,10536.686,63.288,52.637,2890.82,3551.007,3061.166,689.038,2019.485,1781.732,3072.746,15.578,880.9490000000001,1496.776,227.395,365.234,20051.926000000007,4864.303,1313.358,1557.3307600000007,63.288,0.1,2337.181,3351.217,2299.781,553.237,1810.514,1270.168,2451.862,13.766,777.151,1186.534,200.875,179.989,16432.274999999998,0.0,0.216,4455.0560000000005,0.0,1431.652,3567.213,4920.729760000002,1454.384,27.222,0.714,11336.963,2946.551,7.876,91.412,0.0,268.092,1174.041,755.333,3.947,645.85,91957.238,5694.634,9.75,7561.407,1626.474,2054.181,63522.315,168.346,225.35,649.128,1291.782,0.351,67.982,25.654,209.342,28.067,69868.97200000001,46034.021,24420.171,70454.19200000001,7438.838,7465.854,14904.692,14860.618,100219.502,67086.414,3447.2470000000003,10668.385,13570.1,2604.462,4882.189,16378.538,118637.335,38669.664,5532.54,44202.204000000005,759.9490000000001,263818.99000000005,5050.146,88.321,8979.35524,0.0,52.537,553.639,199.79,761.385,135.80100000000002,208.971,511.564,620.884,1.812,103.798,310.242,26.52,185.245,3619.651,897.179,12154.734239999998,13051.913239999998,150.101,107.013,257.11400000000003,2868.2000000000003,16177.227239999998,11172.919,5.271,17.751,323.809,16.909,19.042,208.299,11764.0,2243.44,136.475,2379.915,48.061,30369.203240000003,4099829.0,607479.0,840182010.0,22426869.0,1.0376,1.2223363636363638,1.4768181818181818,,,2235.2295454545456,,,31.047054,3.129633,74.7609090909091,23.0,,,,23.0,24.0,,10.0,47.0,,,,,30.0,,40.0,22.0,17.0,47.0,33.0,15.0,14.0,33.0,21.0,26.0,57.0,30.0,,,,28.444444444444443,,,,,,,,,,,,,,,,21.805,661.943,207.252,-145.91499999999996,316.40200000000004,173.65,7.2,21.379,0.0,17.12,4.259,21.379,27.73500000000004,0.0,52.237,0.0,0.0,17.863,132.55599999999998,4.596,0.0,207.252,0.0,28.268,0.0,42.767,49.153000000000006,0.0,2.757,316.40200000000004,193.457,690.948,545.033,545.033,2.5,3.5,2.5,2.65,2.5,2.5,2.5,2.75,2.59,7.65,8.7,6.938333372754694,8.29,7.7,3.23,7.0,4.11,6.5,8.92,0.0,1.0,7.0,0.5,0.75,0.48,0.5,0.12,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005044.13331,1099552.11823,1129571.82372,0.0,14205.35957,226987.08682000003,669221.67346,0.0,158050.9697,511170.70376,0.0,17488.29727,171649.70111000002,30019.70549,59188.0186,0.0,35234.05936,85.90696000000001,1005044.13331,583776.26072,504551.50510000007,425543.6281,19819.8584,59188.0186,1088327.76582,24095.61391000014,222477.57711,234390.0,0.0,75000.0,0.0,0.0,-86912.42289,0.0,-6559.293740000001,215918.28337,0.0,-109.79673999999837,-2236.34771,-196133.71764,-15525.599440000004,22182.792070000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-01,,,,,,,,,,,,,,,,,7.0,19500.0,925.0,,,20425.0,,,,,,,,51499.0,246098.41,65772.24299999999,39091.52612,26680.71688,-180326.167,8400.966,806.237,8121.887,18.815,0.004,2685.68,1622.731,11756.657,1059.029,2202.721,3189.365,3731.801,12.24,1328.599,1000.549,474.314,981.471,30045.157000000003,6034.169,805.592,1161.7641199999991,18.815,0.004,1945.522,1557.895,10353.673,563.979,1537.755,2749.022,3046.393,7.535,1088.546,770.7,433.604,587.5120000000001,24642.136,0.0,0.0,3525.625,0.0,1363.282,4194.426,5626.860119999999,1917.88,50.461,0.665,12661.139,9751.187999999998,3.366,80.565,96.9,414.856,1995.319,817.07,5614.204,728.908,86034.389,11562.821,20.676,4609.395,1805.434,3475.507,47303.625,262.062,106.414,466.943,1594.088,0.0,55.387,46.03,206.452,0.404,55322.346,46669.778,27058.345,73728.12299999999,4671.126,8781.439,13452.565,13788.587,100969.275,45967.173,3296.314,16016.202,14240.2,2297.775,5606.964,18740.519,106165.147,34105.165,3901.462,38006.627,957.361,246098.41,2366.797,0.645,6960.122880000001,0.0,0.0,740.158,64.836,1402.984,495.05,664.966,440.343,685.408,4.705,240.053,229.849,40.71,393.959,5403.021,666.524,12213.91788,12880.44188,0.0,12.625,12.625,1831.146,14724.21288,10473.585,21.652,19.104,241.5,10.161,22.533,193.902,10982.437,442.056,531.611,973.667,0.4,26680.716880000004,3363842.0,563911.0,60428348.0,5135892.0,1.0422,1.281057142857143,1.5304095238095237,,,2210.2738095238096,,,31.119467,3.000175,75.58,28.0,,,,22.0,28.0,,,81.0,,,,,30.0,,40.0,23.0,15.0,60.0,40.0,13.0,19.0,61.0,24.0,30.0,59.0,33.0,,,,35.64705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.5,2.5,2.65,2.5,2.5,2.5,2.75,2.73,7.65,8.7,6.940797308441223,8.25,7.76,3.27,7.0,4.11,6.5,8.15,0.0,0.85,7.0,0.65,1.0,0.5,0.5,0.16,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976886.95368,1072660.34108,1112629.66065,0.0,17155.69083,206659.05932,659605.9942000001,0.0,159114.2277,500491.7665000001,0.0,17588.29605,171651.30068,39969.31957,59190.11824000001,0.0,36497.3622,85.90696000000001,976886.9536799998,616554.10238,509804.85154000006,429206.78969000006,21407.94361,59190.11824000001,1126358.9539200002,90281.88200000025,245440.14546,217730.0,26611.18915,75000.0,0.0,0.0,-73901.04369,0.0,-5162.42194,240277.72352,0.0,-5905.381429999999,-1140.6123200000002,-196133.71764,-16426.323689999997,69610.19356000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
